trial,observer,session,scene,condition_1,condition_2,selected
1984,narendra,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip10,1
1985,narendra,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,1
1986,narendra,S,ArtGallery2zoom,Nearest_Skip24,Nearest_Skip10,1
1987,narendra,S,Furniture3,Interpolation_Skip24,Interpolation_Skip10,2
1988,narendra,S,Furniture1,Nearest_Skip4,Nearest_Skip1,2
1989,narendra,S,Furniture3,Nearest_Skip10,Nearest_Skip4,2
1990,narendra,S,Furniture3,Reference_Skip0,Linear_Skip1,1
1991,narendra,S,ArtGallery2zoom,Nearest_Skip4,Linear_Skip4,1
1992,narendra,S,ArtGallery2,Nearest_Skip24,Interpolation_Skip24,1
1993,narendra,S,ArtGallery2,Interpolation_Skip10,Nearest_Skip10,2
1994,narendra,S,Furniture1,Nearest_Skip1,Reference_Skip0,2
1995,narendra,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
1996,narendra,S,ArtGallery2,Nearest_Skip10,Nearest_Skip4,2
1997,narendra,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,2
1998,narendra,S,Blob,Interpolation_Skip10,Linear_Skip10,1
1999,narendra,S,Furniture3,Linear_Skip10,Nearest_Skip10,1
2000,narendra,S,Furniture3,Linear_Skip24,Interpolation_Skip24,1
2001,narendra,S,ArtGallery2,Nearest_Skip24,Linear_Skip24,1
2002,narendra,S,Blob,Reference_Skip0,Linear_Skip1,1
2003,narendra,S,Furniture3,Interpolation_Skip4,Interpolation_Skip1,1
2004,narendra,S,ArtGallery2zoom,Interpolation_Skip10,Linear_Skip10,2
2005,narendra,S,Furniture1,Interpolation_Skip1,Reference_Skip0,1
2006,narendra,S,ArtGallery2,Linear_Skip4,Interpolation_Skip4,2
2007,narendra,S,ArtGallery2,Interpolation_Skip1,Interpolation_Skip4,1
2008,narendra,S,Furniture1,Interpolation_Skip1,Linear_Skip1,2
2009,narendra,S,Furniture3,Interpolation_Skip1,Linear_Skip1,1
2010,narendra,S,Blob,Nearest_Skip10,Linear_Skip10,2
2011,narendra,S,Blob,Interpolation_Skip10,Nearest_Skip10,1
2012,narendra,S,Furniture1,Interpolation_Skip4,Interpolation_Skip10,2
2013,narendra,S,Furniture1,Interpolation_Skip24,Linear_Skip24,1
2014,narendra,S,ArtGallery2zoom,Linear_Skip24,Interpolation_Skip24,1
2015,narendra,S,ArtGallery2zoom,Nearest_Skip1,Reference_Skip0,1
2016,narendra,S,Furniture1,Interpolation_Skip4,Linear_Skip4,1
2017,narendra,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip24,1
2018,narendra,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,1
2019,narendra,S,Furniture1,Interpolation_Skip10,Interpolation_Skip24,1
2020,narendra,S,Furniture3,Nearest_Skip1,Interpolation_Skip1,2
2021,narendra,S,ArtGallery2zoom,Interpolation_Skip4,Interpolation_Skip1,1
2022,narendra,S,Blob,Nearest_Skip24,Linear_Skip24,1
2023,narendra,S,Furniture3,Linear_Skip1,Nearest_Skip1,1
2024,narendra,S,ArtGallery2zoom,Nearest_Skip10,Linear_Skip10,2
2025,narendra,S,ArtGallery2,Nearest_Skip10,Nearest_Skip24,2
2026,narendra,S,ArtGallery2,Interpolation_Skip1,Nearest_Skip1,2
2027,narendra,S,Furniture1,Nearest_Skip4,Interpolation_Skip4,2
2028,narendra,S,ArtGallery2zoom,Nearest_Skip4,Interpolation_Skip4,1
2029,narendra,S,ArtGallery2,Linear_Skip4,Linear_Skip10,1
2030,narendra,S,Blob,Nearest_Skip4,Linear_Skip4,2
2031,narendra,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip10,1
2032,narendra,S,Blob,Interpolation_Skip10,Interpolation_Skip4,2
2033,narendra,S,Furniture1,Nearest_Skip10,Nearest_Skip4,1
2034,narendra,S,Furniture3,Linear_Skip1,Linear_Skip4,1
2035,narendra,S,Furniture3,Interpolation_Skip10,Interpolation_Skip4,2
2036,narendra,S,Blob,Nearest_Skip24,Interpolation_Skip24,1
2037,narendra,S,Furniture3,Interpolation_Skip10,Linear_Skip10,2
2038,narendra,S,ArtGallery2,Linear_Skip24,Interpolation_Skip24,1
2039,narendra,S,Blob,Interpolation_Skip10,Interpolation_Skip24,1
2040,narendra,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2041,mario,S,ArtGallery2zoom,Interpolation_Skip4,Nearest_Skip4,2
2042,mario,S,Furniture3,Nearest_Skip4,Linear_Skip4,1
2043,mario,S,Blob,Interpolation_Skip4,Interpolation_Skip10,1
2044,mario,S,Furniture3,Nearest_Skip24,Interpolation_Skip24,1
2045,mario,S,Furniture1,Linear_Skip4,Interpolation_Skip4,1
2046,mario,S,ArtGallery2,Linear_Skip10,Linear_Skip4,2
2047,mario,S,Furniture1,Interpolation_Skip1,Reference_Skip0,2
2048,mario,S,Furniture3,Interpolation_Skip4,Nearest_Skip4,2
2049,mario,S,ArtGallery2,Nearest_Skip1,Reference_Skip0,1
2050,mario,S,ArtGallery2zoom,Linear_Skip4,Interpolation_Skip4,1
2051,mario,S,ArtGallery2zoom,Nearest_Skip1,Linear_Skip1,1
2052,mario,S,ArtGallery2,Interpolation_Skip1,Linear_Skip1,2
2053,mario,S,ArtGallery2,Interpolation_Skip10,Nearest_Skip10,1
2054,mario,S,ArtGallery2,Linear_Skip4,Linear_Skip1,2
2055,mario,S,Blob,Nearest_Skip10,Nearest_Skip24,1
2056,mario,S,ArtGallery2,Nearest_Skip10,Nearest_Skip24,1
2057,mario,S,Blob,Interpolation_Skip24,Nearest_Skip24,2
2058,mario,S,Blob,Nearest_Skip1,Reference_Skip0,2
2059,mario,S,Furniture1,Interpolation_Skip10,Linear_Skip10,1
2060,mario,S,Furniture3,Nearest_Skip10,Linear_Skip10,1
2061,mario,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
2062,mario,S,ArtGallery2,Nearest_Skip24,Linear_Skip24,1
2063,mario,S,Furniture1,Nearest_Skip10,Interpolation_Skip10,1
2064,mario,S,ArtGallery2zoom,Nearest_Skip1,Nearest_Skip4,1
2065,mario,S,Blob,Nearest_Skip10,Linear_Skip10,1
2066,mario,S,Blob,Linear_Skip4,Linear_Skip10,1
2067,mario,S,Furniture1,Reference_Skip0,Linear_Skip1,1
2068,mario,S,Furniture1,Nearest_Skip4,Linear_Skip4,2
2069,mario,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip4,2
2070,mario,S,Furniture1,Linear_Skip1,Nearest_Skip1,2
2071,mario,S,ArtGallery2,Nearest_Skip24,Interpolation_Skip24,1
2072,mario,S,Blob,Linear_Skip1,Linear_Skip4,1
2073,mario,S,ArtGallery2zoom,Interpolation_Skip4,Interpolation_Skip1,1
2074,mario,S,Furniture3,Interpolation_Skip1,Reference_Skip0,1
2075,mario,S,Blob,Linear_Skip4,Interpolation_Skip4,1
2076,mario,S,Furniture3,Interpolation_Skip4,Interpolation_Skip10,1
2077,mario,S,ArtGallery2,Interpolation_Skip1,Nearest_Skip1,2
2078,mario,S,Furniture3,Linear_Skip1,Reference_Skip0,2
2079,mario,S,Furniture1,Nearest_Skip1,Interpolation_Skip1,2
2080,mario,S,Furniture1,Interpolation_Skip1,Linear_Skip1,2
2081,mario,S,Furniture3,Nearest_Skip10,Nearest_Skip4,2
2082,mario,S,Furniture3,Nearest_Skip1,Linear_Skip1,2
2083,mario,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip1,2
2084,mario,S,Furniture3,Nearest_Skip24,Linear_Skip24,1
2085,mario,S,ArtGallery2,Linear_Skip1,Reference_Skip0,1
2086,mario,S,ArtGallery2zoom,Linear_Skip10,Nearest_Skip10,2
2087,mario,S,Furniture1,Interpolation_Skip24,Linear_Skip24,1
2088,mario,S,Furniture3,Nearest_Skip10,Nearest_Skip24,1
2089,mario,S,Blob,Linear_Skip10,Interpolation_Skip10,2
2090,mario,S,ArtGallery2,Interpolation_Skip4,Linear_Skip4,2
2091,mario,S,ArtGallery2zoom,Nearest_Skip4,Linear_Skip4,2
2092,mario,S,ArtGallery2,Nearest_Skip4,Nearest_Skip10,1
2093,mario,S,ArtGallery2zoom,Interpolation_Skip10,Interpolation_Skip4,2
2094,mario,S,Furniture1,Linear_Skip10,Linear_Skip4,2
2095,mario,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip24,1
2096,mario,S,Blob,Interpolation_Skip1,Linear_Skip1,1
2097,mario,S,ArtGallery2,Linear_Skip24,Interpolation_Skip24,2
2098,mario,S,ArtGallery2zoom,Interpolation_Skip24,Nearest_Skip24,2
2099,mario,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,1
2100,mario,S,Blob,Nearest_Skip4,Nearest_Skip10,1
2101,mario,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip24,1
2102,mario,S,ArtGallery2zoom,Nearest_Skip1,Reference_Skip0,2
2103,mario,S,Blob,Linear_Skip24,Linear_Skip10,2
2104,mario,S,Furniture1,Linear_Skip10,Linear_Skip24,1
2105,mario,S,ArtGallery2zoom,Interpolation_Skip1,Nearest_Skip1,1
2106,mario,S,Blob,Linear_Skip1,Nearest_Skip1,2
2107,mario,S,Furniture3,Linear_Skip10,Linear_Skip24,1
2108,mario,S,Furniture1,Linear_Skip1,Linear_Skip4,1
2109,mario,S,Furniture3,Linear_Skip4,Interpolation_Skip4,2
2110,mario,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,1
2111,mario,S,ArtGallery2zoom,Linear_Skip1,Interpolation_Skip1,1
2112,mario,S,Furniture3,Nearest_Skip10,Interpolation_Skip10,1
2113,mario,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2114,mario,S,Blob,Interpolation_Skip24,Interpolation_Skip10,2
2115,mario,S,Blob,Nearest_Skip1,Nearest_Skip4,1
2116,mario,S,Furniture3,Reference_Skip0,Nearest_Skip1,1
2117,mario,S,Furniture3,Interpolation_Skip1,Linear_Skip1,1
2118,mario,S,Furniture3,Interpolation_Skip10,Linear_Skip10,2
2119,mario,S,Blob,Nearest_Skip10,Interpolation_Skip10,1
2120,mario,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip10,1
2121,mario,S,Furniture1,Interpolation_Skip4,Interpolation_Skip1,2
2122,mario,S,ArtGallery2zoom,Linear_Skip10,Interpolation_Skip10,1
2123,mario,S,ArtGallery2,Interpolation_Skip1,Reference_Skip0,1
2124,mario,S,Furniture3,Linear_Skip4,Linear_Skip1,2
2125,mario,S,Blob,Interpolation_Skip24,Linear_Skip24,2
2126,mario,S,ArtGallery2,Linear_Skip24,Linear_Skip10,2
2127,mario,S,Furniture1,Nearest_Skip24,Linear_Skip24,1
2128,mario,S,ArtGallery2zoom,Interpolation_Skip1,Reference_Skip0,1
2129,mario,S,ArtGallery2,Nearest_Skip4,Interpolation_Skip4,2
2130,mario,S,ArtGallery2,Nearest_Skip1,Linear_Skip1,2
2131,mario,S,Blob,Reference_Skip0,Linear_Skip1,1
2132,mario,S,Blob,Interpolation_Skip1,Nearest_Skip1,1
2133,mario,S,Furniture1,Nearest_Skip10,Nearest_Skip24,1
2134,mario,S,ArtGallery2zoom,Interpolation_Skip24,Interpolation_Skip10,2
2135,mario,S,Furniture3,Linear_Skip24,Interpolation_Skip24,2
2136,mario,S,Furniture3,Interpolation_Skip4,Interpolation_Skip1,2
2137,mario,S,Furniture3,Interpolation_Skip24,Interpolation_Skip10,2
2138,mario,S,Blob,Interpolation_Skip4,Interpolation_Skip1,2
2139,mario,S,Blob,Nearest_Skip4,Linear_Skip4,1
2140,mario,S,Furniture1,Interpolation_Skip10,Interpolation_Skip24,1
2141,mario,S,ArtGallery2,Interpolation_Skip4,Interpolation_Skip1,2
2142,mario,S,Furniture1,Nearest_Skip1,Reference_Skip0,1
2143,mario,S,Furniture1,Nearest_Skip10,Nearest_Skip4,2
2144,mario,S,Furniture1,Nearest_Skip1,Nearest_Skip4,1
2145,mario,S,Furniture1,Linear_Skip10,Nearest_Skip10,2
2146,mario,S,ArtGallery2zoom,Nearest_Skip10,Nearest_Skip24,1
2147,mario,S,Blob,Nearest_Skip24,Linear_Skip24,1
2148,mario,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip10,1
2149,mario,S,ArtGallery2zoom,Reference_Skip0,Linear_Skip1,2
2150,mario,S,ArtGallery2,Nearest_Skip10,Linear_Skip10,1
2151,mario,S,ArtGallery2,Nearest_Skip4,Linear_Skip4,2
2152,mario,S,ArtGallery2,Linear_Skip10,Interpolation_Skip10,2
2153,mario,S,Furniture1,Nearest_Skip4,Interpolation_Skip4,2
2154,mario,S,Furniture3,Linear_Skip4,Linear_Skip10,1
2155,mario,S,Furniture1,Interpolation_Skip4,Interpolation_Skip10,1
2156,mario,S,Furniture3,Nearest_Skip4,Nearest_Skip1,1
2157,mario,S,Blob,Reference_Skip0,Interpolation_Skip1,2
2158,mario,S,ArtGallery2zoom,Interpolation_Skip10,Nearest_Skip10,1
2159,mario,S,ArtGallery2zoom,Interpolation_Skip24,Linear_Skip24,2
2160,mario,S,Furniture3,Nearest_Skip1,Interpolation_Skip1,2
2161,narendra,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,2
2162,narendra,S,ArtGallery2,Linear_Skip1,Linear_Skip4,1
2163,narendra,S,ArtGallery2zoom,Linear_Skip4,Nearest_Skip4,2
2164,narendra,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip4,2
2165,narendra,S,ArtGallery2zoom,Interpolation_Skip1,Interpolation_Skip4,1
2166,narendra,S,Blob,Interpolation_Skip1,Nearest_Skip1,2
2167,narendra,S,Blob,Linear_Skip1,Nearest_Skip1,2
2168,narendra,S,Furniture3,Linear_Skip10,Linear_Skip24,1
2169,narendra,S,ArtGallery2,Nearest_Skip1,Nearest_Skip4,1
2170,narendra,S,Furniture3,Interpolation_Skip24,Interpolation_Skip10,2
2171,narendra,S,Furniture3,Nearest_Skip10,Nearest_Skip24,1
2172,narendra,S,Blob,Linear_Skip10,Nearest_Skip10,2
2173,narendra,S,Furniture3,Interpolation_Skip24,Linear_Skip24,2
2174,narendra,S,Blob,Nearest_Skip10,Nearest_Skip4,2
2175,narendra,S,Furniture1,Interpolation_Skip4,Nearest_Skip4,1
2176,narendra,S,Furniture3,Linear_Skip4,Linear_Skip10,1
2177,narendra,S,Furniture3,Interpolation_Skip1,Linear_Skip1,1
2178,narendra,S,Furniture1,Reference_Skip0,Linear_Skip1,1
2179,narendra,S,Furniture3,Interpolation_Skip4,Interpolation_Skip1,1
2180,narendra,S,Furniture3,Interpolation_Skip4,Interpolation_Skip10,1
2181,narendra,S,Furniture1,Interpolation_Skip1,Nearest_Skip1,2
2182,narendra,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
2183,narendra,S,Blob,Linear_Skip1,Linear_Skip4,1
2184,narendra,S,Blob,Reference_Skip0,Linear_Skip1,2
2185,narendra,S,ArtGallery2zoom,Reference_Skip0,Nearest_Skip1,2
2186,narendra,S,ArtGallery2zoom,Nearest_Skip10,Interpolation_Skip10,1
2187,narendra,S,ArtGallery2,Nearest_Skip4,Interpolation_Skip4,2
2188,narendra,S,Furniture3,Reference_Skip0,Nearest_Skip1,1
2189,narendra,S,Furniture1,Reference_Skip0,Interpolation_Skip1,1
2190,narendra,S,ArtGallery2,Linear_Skip10,Interpolation_Skip10,2
2191,narendra,S,ArtGallery2zoom,Nearest_Skip4,Interpolation_Skip4,2
2192,narendra,S,Blob,Linear_Skip10,Interpolation_Skip10,2
2193,narendra,S,Blob,Interpolation_Skip10,Nearest_Skip10,1
2194,narendra,S,Furniture1,Interpolation_Skip10,Nearest_Skip10,1
2195,narendra,S,Blob,Linear_Skip4,Linear_Skip10,1
2196,narendra,S,Blob,Interpolation_Skip10,Interpolation_Skip4,2
2197,narendra,S,Blob,Interpolation_Skip1,Linear_Skip1,1
2198,narendra,S,Furniture3,Nearest_Skip4,Nearest_Skip10,1
2199,narendra,S,ArtGallery2,Nearest_Skip10,Nearest_Skip24,1
2200,narendra,S,Furniture3,Reference_Skip0,Linear_Skip1,2
2201,narendra,S,ArtGallery2zoom,Interpolation_Skip1,Linear_Skip1,1
2202,narendra,S,ArtGallery2zoom,Interpolation_Skip10,Interpolation_Skip4,2
2203,narendra,S,Furniture1,Linear_Skip24,Linear_Skip10,2
2204,narendra,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2205,narendra,S,Furniture1,Interpolation_Skip10,Linear_Skip10,1
2206,narendra,S,ArtGallery2zoom,Interpolation_Skip24,Nearest_Skip24,2
2207,narendra,S,ArtGallery2,Linear_Skip4,Nearest_Skip4,2
2208,narendra,S,Furniture3,Linear_Skip4,Interpolation_Skip4,1
2209,narendra,S,Blob,Interpolation_Skip24,Nearest_Skip24,2
2210,narendra,S,ArtGallery2zoom,Linear_Skip4,Interpolation_Skip4,1
2211,narendra,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip10,1
2212,narendra,S,ArtGallery2,Linear_Skip10,Linear_Skip4,2
2213,narendra,S,Furniture3,Interpolation_Skip1,Reference_Skip0,2
2214,narendra,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip10,1
2215,narendra,S,ArtGallery2,Interpolation_Skip1,Interpolation_Skip4,1
2216,narendra,S,Furniture3,Nearest_Skip1,Nearest_Skip4,1
2217,narendra,S,ArtGallery2,Reference_Skip0,Nearest_Skip1,1
2218,narendra,S,Furniture1,Linear_Skip1,Interpolation_Skip1,1
2219,narendra,S,ArtGallery2zoom,Interpolation_Skip24,Interpolation_Skip10,2
2220,narendra,S,Blob,Linear_Skip24,Linear_Skip10,2
2221,narendra,S,Furniture1,Nearest_Skip1,Reference_Skip0,1
2222,narendra,S,ArtGallery2zoom,Linear_Skip10,Nearest_Skip10,1
2223,narendra,S,Furniture1,Nearest_Skip1,Linear_Skip1,1
2224,narendra,S,ArtGallery2,Linear_Skip4,Interpolation_Skip4,2
2225,narendra,S,Blob,Nearest_Skip24,Nearest_Skip10,1
2226,narendra,S,ArtGallery2zoom,Linear_Skip1,Reference_Skip0,1
2227,narendra,S,ArtGallery2,Linear_Skip24,Linear_Skip10,2
2228,narendra,S,ArtGallery2,Interpolation_Skip24,Nearest_Skip24,2
2229,narendra,S,Furniture1,Nearest_Skip1,Nearest_Skip4,1
2230,narendra,S,Blob,Interpolation_Skip24,Linear_Skip24,2
2231,narendra,S,ArtGallery2,Interpolation_Skip1,Linear_Skip1,1
2232,narendra,S,Furniture1,Linear_Skip1,Linear_Skip4,2
2233,narendra,S,Furniture3,Nearest_Skip24,Interpolation_Skip24,1
2234,narendra,S,Furniture1,Linear_Skip24,Interpolation_Skip24,2
2235,narendra,S,Blob,Reference_Skip0,Interpolation_Skip1,1
2236,narendra,S,ArtGallery2,Reference_Skip0,Linear_Skip1,1
2237,narendra,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip1,1
2238,narendra,S,ArtGallery2,Interpolation_Skip1,Nearest_Skip1,2
2239,narendra,S,ArtGallery2zoom,Linear_Skip1,Nearest_Skip1,1
2240,narendra,S,Furniture3,Linear_Skip4,Linear_Skip1,2
2241,narendra,S,Furniture3,Nearest_Skip1,Linear_Skip1,2
2242,narendra,S,Furniture3,Nearest_Skip24,Linear_Skip24,1
2243,narendra,S,Furniture3,Nearest_Skip4,Linear_Skip4,2
2244,narendra,S,Blob,Reference_Skip0,Nearest_Skip1,1
2245,narendra,S,ArtGallery2zoom,Linear_Skip10,Interpolation_Skip10,2
2246,narendra,S,Furniture3,Nearest_Skip10,Linear_Skip10,1
2247,narendra,S,ArtGallery2zoom,Interpolation_Skip1,Reference_Skip0,1
2248,narendra,S,Blob,Interpolation_Skip24,Interpolation_Skip10,2
2249,narendra,S,ArtGallery2,Nearest_Skip24,Linear_Skip24,1
2250,narendra,S,Blob,Nearest_Skip24,Linear_Skip24,1
2251,narendra,S,Blob,Linear_Skip4,Nearest_Skip4,2
2252,narendra,S,ArtGallery2,Nearest_Skip4,Nearest_Skip10,1
2253,narendra,S,ArtGallery2,Linear_Skip10,Nearest_Skip10,2
2254,narendra,S,Furniture1,Interpolation_Skip4,Interpolation_Skip1,2
2255,narendra,S,ArtGallery2,Interpolation_Skip24,Linear_Skip24,1
2256,narendra,S,Blob,Linear_Skip4,Interpolation_Skip4,2
2257,narendra,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip24,1
2258,narendra,S,ArtGallery2zoom,Nearest_Skip1,Interpolation_Skip1,1
2259,narendra,S,Furniture1,Nearest_Skip24,Interpolation_Skip24,2
2260,narendra,S,Furniture1,Interpolation_Skip4,Linear_Skip4,1
2261,narendra,S,ArtGallery2,Linear_Skip1,Nearest_Skip1,2
2262,narendra,S,Furniture3,Nearest_Skip4,Interpolation_Skip4,1
2263,narendra,S,Furniture1,Linear_Skip10,Linear_Skip4,2
2264,narendra,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip24,1
2265,narendra,S,Furniture1,Linear_Skip10,Nearest_Skip10,1
2266,narendra,S,Blob,Interpolation_Skip1,Interpolation_Skip4,1
2267,narendra,S,Furniture1,Nearest_Skip24,Nearest_Skip10,2
2268,narendra,S,Furniture3,Interpolation_Skip10,Nearest_Skip10,1
2269,narendra,S,Furniture1,Nearest_Skip10,Nearest_Skip4,2
2270,narendra,S,Furniture1,Linear_Skip4,Nearest_Skip4,1
2271,narendra,S,Blob,Nearest_Skip1,Nearest_Skip4,1
2272,narendra,S,Furniture1,Linear_Skip24,Nearest_Skip24,2
2273,narendra,S,Furniture1,Interpolation_Skip10,Interpolation_Skip4,2
2274,narendra,S,ArtGallery2zoom,Interpolation_Skip24,Linear_Skip24,2
2275,narendra,S,Furniture3,Interpolation_Skip10,Linear_Skip10,1
2276,narendra,S,Furniture1,Interpolation_Skip24,Interpolation_Skip10,2
2277,narendra,S,ArtGallery2zoom,Nearest_Skip24,Nearest_Skip10,2
2278,narendra,S,ArtGallery2zoom,Nearest_Skip1,Nearest_Skip4,1
2279,narendra,S,ArtGallery2,Nearest_Skip10,Interpolation_Skip10,2
2280,narendra,S,Furniture3,Interpolation_Skip1,Nearest_Skip1,2
2281,mario,S,Furniture1,Interpolation_Skip10,Interpolation_Skip4,2
2282,mario,S,Blob,Linear_Skip1,Nearest_Skip1,2
2283,mario,S,Blob,Nearest_Skip4,Nearest_Skip10,1
2284,mario,S,Furniture1,Nearest_Skip4,Interpolation_Skip4,1
2285,mario,S,Furniture3,Interpolation_Skip10,Interpolation_Skip4,2
2286,mario,S,ArtGallery2,Linear_Skip10,Nearest_Skip10,2
2287,mario,S,ArtGallery2,Interpolation_Skip1,Interpolation_Skip4,2
2288,mario,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,1
2289,mario,S,Blob,Interpolation_Skip1,Reference_Skip0,1
2290,mario,S,Furniture3,Linear_Skip4,Nearest_Skip4,1
2291,mario,S,ArtGallery2zoom,Linear_Skip1,Nearest_Skip1,1
2292,mario,S,Furniture3,Linear_Skip24,Nearest_Skip24,2
2293,mario,S,Furniture3,Reference_Skip0,Linear_Skip1,2
2294,mario,S,Furniture1,Linear_Skip24,Linear_Skip10,2
2295,mario,S,ArtGallery2,Linear_Skip10,Linear_Skip24,1
2296,mario,S,ArtGallery2,Linear_Skip10,Interpolation_Skip10,2
2297,mario,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip10,1
2298,mario,S,Furniture1,Interpolation_Skip1,Reference_Skip0,1
2299,mario,S,ArtGallery2,Nearest_Skip1,Interpolation_Skip1,2
2300,mario,S,Furniture1,Linear_Skip4,Linear_Skip10,1
2301,mario,S,Blob,Nearest_Skip10,Linear_Skip10,1
2302,mario,S,Furniture3,Interpolation_Skip10,Interpolation_Skip24,1
2303,mario,S,Blob,Nearest_Skip1,Reference_Skip0,1
2304,mario,S,Furniture3,Interpolation_Skip1,Linear_Skip1,2
2305,mario,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2306,mario,S,Blob,Linear_Skip4,Nearest_Skip4,2
2307,mario,S,ArtGallery2,Linear_Skip1,Nearest_Skip1,2
2308,mario,S,ArtGallery2,Linear_Skip1,Reference_Skip0,1
2309,mario,S,ArtGallery2zoom,Interpolation_Skip24,Nearest_Skip24,2
2310,mario,S,Furniture3,Nearest_Skip10,Linear_Skip10,1
2311,mario,S,Furniture3,Nearest_Skip4,Nearest_Skip1,2
2312,mario,S,Furniture3,Nearest_Skip4,Nearest_Skip10,1
2313,mario,S,Furniture1,Interpolation_Skip24,Linear_Skip24,1
2314,mario,S,Furniture3,Interpolation_Skip4,Interpolation_Skip1,2
2315,mario,S,ArtGallery2zoom,Interpolation_Skip1,Nearest_Skip1,2
2316,mario,S,Blob,Interpolation_Skip1,Interpolation_Skip4,1
2317,mario,S,Blob,Interpolation_Skip10,Interpolation_Skip24,1
2318,mario,S,Blob,Interpolation_Skip10,Nearest_Skip10,2
2319,mario,S,ArtGallery2zoom,Reference_Skip0,Interpolation_Skip1,2
2320,mario,S,Blob,Nearest_Skip4,Interpolation_Skip4,1
2321,mario,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,2
2322,mario,S,Furniture3,Linear_Skip10,Linear_Skip24,1
2323,mario,S,ArtGallery2zoom,Interpolation_Skip4,Linear_Skip4,2
2324,mario,S,ArtGallery2zoom,Linear_Skip1,Interpolation_Skip1,2
